,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979552.037,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA925358>,,,1527979552.037,,,,608016.125,479184.0625,352.5099792480469
1527979552.039,,,<itemDetach.itemDetach object at 0x00000184B96C1EF0>,,,,,,,,,,,1527979552.039,,,,608016.125,479184.0625,352.5099792480469
1527979552.0391,,,<itemDetach.itemDetach object at 0x00000184B96C1080>,,,,,,,,,,,1527979552.0391,,,,608016.125,479184.0625,352.5099792480469
1527979553.254,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5C81D0>,,,,1527979553.254,,,,608016.125,479184.0625,352.5099792480469
1527979612.056,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BB5C50>,,,,,,,1527979612.056,,,,608016.125,479184.0625,352.5099792480469
1527979612.057,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BB5D68>,,,,,,,1527979612.057,,,,608016.125,479184.0625,352.5099792480469
1527979612.0570998,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BB5E80>,,,,,,,1527979612.0570998,,,,608016.125,479184.0625,352.5099792480469
1527979612.0572,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BB5F28>,,,,,,,1527979612.0572,,,,608016.125,479184.0625,352.5099792480469
1527979612.0572999,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BB5208>,,,,,,,1527979612.0572999,,,,608016.125,479184.0625,352.5099792480469
1527979612.0574,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BB5320>,,,,,,,1527979612.0574,,,,608016.125,479184.0625,352.5099792480469
