,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979225.245,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA54F978>,,,,1527979225.245,,,,570556.4375,380871.46875,1425.27001953125
1527979235.235,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA554898>,,,,1527979235.235,,,,570324.125,380076.59375,1453.2799072265625
1527979235.475,,,,,,<itemPickup.itemPickup object at 0x00000184B9CE9898>,,,,,,,,1527979235.475,,,,570320.75,380083.03125,1453.2799072265625
1527979245.235,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA559748>,,,,1527979245.235,,,,568501.125,379643.0625,1425.3199462890625
1527979254.659,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA90ADD8>,,,1527979254.659,,,,569236.5625,380350.03125,1425.3099365234375
1527979255.254,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA55D5F8>,,,,1527979255.254,,,,569199.375,380305.59375,1425.3099365234375
1527979257.19,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0BE518>,,,,,,1527979257.19,,,,569205.3125,380381.46875,1425.3099365234375
1527979257.268,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0BE710>,,,,,,1527979257.268,,,,569203.6875,380377.875,1425.3099365234375
1527979257.369,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0BE860>,,,,,,1527979257.369,,,,569199.5625,380370.21875,1425.3099365234375
1527979257.453,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0BE9B0>,,,,,,1527979257.453,,,,569195.5,380362.75,1425.3099365234375
1527979257.543,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0BEBA8>,,,,,,1527979257.543,,,,569191.5,380355.34375,1425.3099365234375
1527979257.645,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0BECF8>,,,,,,1527979257.645,,,,569187.625,380348.15625,1425.3099365234375
1527979257.731,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0BEE48>,,,,,,1527979257.731,,,,569183.6875,380340.78125,1425.3099365234375
1527979258.812,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C5198>,,,,,,1527979258.812,,,,569185.4375,380347.34375,1425.3099365234375
1527979258.896,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C51D0>,,,,,,1527979258.896,,,,569189.3125,380354.84375,1425.3099365234375
1527979259.005,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C5278>,,,,,,1527979259.005,,,,569193.375,380362.28125,1425.3099365234375
1527979265.232,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA562470>,,,,1527979265.232,,,,569260.6875,380437.125,1425.3099365234375
1527979266.227,,,,,<itemEquip.itemEquip object at 0x00000184B9A06400>,,,,,,,,,1527979266.227,,,,569449.4375,380323.78125,1425.3299560546875
1527979266.2271,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B57278>,,,,,,,1527979266.2271,,,,569449.4375,380323.78125,1425.3299560546875
1527979266.2272,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C5320>,,,,,,1527979266.2272,,,,569449.4375,380323.78125,1425.3299560546875
1527979269.421,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C5470>,,,,,,1527979269.421,,,,569416.9375,380367.21875,1425.3399658203125
1527979269.505,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C5518>,,,,,,1527979269.505,,,,569429.125,380367.875,1425.3399658203125
1527979269.597,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C55C0>,,,,,,1527979269.597,,,,569441.3125,380368.0625,1425.3399658203125
1527979269.7,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C5710>,,,,,,1527979269.7,,,,569453.75,380368.0,1425.3399658203125
1527979269.79,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C5860>,,,,,,1527979269.79,,,,569466.9375,380367.71875,1425.3399658203125
1527979269.88,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C59B0>,,,,,,1527979269.88,,,,569480.0625,380367.34375,1425.3399658203125
1527979269.974,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C5A58>,,,,,,1527979269.974,,,,569487.25,380367.90625,1425.3399658203125
1527979270.144,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C5CF8>,,,,,,1527979270.144,,,,569501.6875,380378.15625,1425.3399658203125
1527979270.146,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C5DA0>,,,,,,1527979270.146,,,,569501.6875,380378.15625,1425.3399658203125
1527979270.218,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0C5EF0>,,,,,,1527979270.218,,,,569508.0,380383.21875,1425.3399658203125
1527979270.253,,,,,,,,,<playerKill.playerKill object at 0x00000184B9A79240>,,,,,1527979270.253,,,,569511.25,380385.78125,1425.3399658203125
1527979270.325,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0CA198>,,,,,,1527979270.325,,,,569514.625,380388.34375,1425.3399658203125
1527979270.399,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0CA278>,,,,,,1527979270.399,,,,569521.0625,380393.1875,1425.3399658203125
1527979270.496,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0CA3C8>,,,,,,1527979270.496,,,,569527.6875,380398.0625,1425.3399658203125
1527979270.601,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0CA518>,,,,,,1527979270.601,,,,569533.9375,380402.59375,1425.3399658203125
1527979270.683,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0CA668>,,,,,,1527979270.683,,,,569540.4375,380407.0,1425.3399658203125
1527979275.231,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA568320>,,,,1527979275.231,,,,570547.9375,378741.46875,1425.3399658203125
1527979277.596,,,,<itemDrop.itemDrop object at 0x00000184B98CA908>,,,,,,,,,,1527979277.596,,,,570626.25,378631.78125,1425.3399658203125
1527979277.5960999,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B5DAC8>,,,,,,,1527979277.5960999,,,,570626.25,378631.78125,1425.3399658203125
1527979277.597,,,,,<itemEquip.itemEquip object at 0x00000184B9A06A20>,,,,,,,,,1527979277.597,,,,570626.25,378631.78125,1425.3399658203125
1527979277.5970998,,,,,,<itemPickup.itemPickup object at 0x00000184B9D080F0>,,,,,,,,1527979277.5970998,,,,570626.25,378631.78125,1425.3399658203125
1527979278.701,,,,,,<itemPickup.itemPickup object at 0x00000184B9D0D3C8>,,,,,,,,1527979278.701,,,,570648.25,378664.75,1425.3399658203125
1527979278.702,,,,<itemDrop.itemDrop object at 0x00000184B98CA9E8>,,,,,,,,,,1527979278.702,,,,570648.25,378664.75,1425.3399658203125
1527979278.7020998,,,,,<itemEquip.itemEquip object at 0x00000184B9A06B00>,,,,,,,,,1527979278.7020998,,,,570648.25,378664.75,1425.3399658203125
1527979278.7022,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B5D198>,,,,,,,1527979278.7022,,,,570648.25,378664.75,1425.3399658203125
1527979278.703,,,,,,<itemPickup.itemPickup object at 0x00000184B9D0D438>,,,,,,,,1527979278.703,,,,570648.25,378664.75,1425.3399658203125
1527979279.437,,,,,,<itemPickup.itemPickup object at 0x00000184B9D0D588>,,,,,,,,1527979279.437,,,,570642.5625,378647.5,1425.3399658203125
1527979279.764,,,,,,<itemPickup.itemPickup object at 0x00000184B9D0D5F8>,,,,,,,,1527979279.764,,,,570615.5,378663.1875,1425.3399658203125
1527979279.987,,,,,,<itemPickup.itemPickup object at 0x00000184B9D0D748>,,,,,,,,1527979279.987,,,,570620.375,378676.90625,1425.3399658203125
1527979281.757,,<itemAttach.itemAttach object at 0x00000184B933D2B0>,,,,,,,,,,,,1527979281.757,,,,570675.875,378653.34375,1425.3399658203125
1527979281.758,,,,,,<itemPickup.itemPickup object at 0x00000184B9D0DA58>,,,,,,,,1527979281.758,,,,570675.875,378653.34375,1425.3399658203125
1527979282.931,,<itemAttach.itemAttach object at 0x00000184B95C5198>,,,,,,,,,,,,1527979282.931,,,,570671.6875,378678.4375,1425.3399658203125
1527979282.9311,,,<itemDetach.itemDetach object at 0x00000184B96A3860>,,,,,,,,,,,1527979282.9311,,,,570671.6875,378678.4375,1425.3399658203125
1527979282.9312,,,,,,<itemPickup.itemPickup object at 0x00000184B9D0DC88>,,,,,,,,1527979282.9312,,,,570671.6875,378678.4375,1425.3399658203125
1527979283.803,,<itemAttach.itemAttach object at 0x00000184B95C5208>,,,,,,,,,,,,1527979283.803,,,,570668.6875,378673.46875,1425.3399658203125
1527979283.8030999,,,,,,<itemPickup.itemPickup object at 0x00000184B9D0DE48>,,,,,,,,1527979283.8030999,,,,570668.6875,378673.46875,1425.3399658203125
