,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979346.184,,,,,,<itemPickup.itemPickup object at 0x00000184B9D38278>,,,,,,,,1527979346.184,,,,120354.1484375,119813.3359375,357.5199890136719
1527979347.881,,<itemAttach.itemAttach object at 0x00000184B95D6358>,,,,,,,,,,,,1527979347.881,,,,120371.890625,119777.0859375,357.5199890136719
1527979349.807,,,,<itemDrop.itemDrop object at 0x00000184B9332080>,,,,,,,,,,1527979349.807,,,,120363.7109375,119784.765625,357.5199890136719
1527979349.8070998,,,,,<itemEquip.itemEquip object at 0x00000184B9A0EA20>,,,,,,,,,1527979349.8070998,,,,120363.7109375,119784.765625,357.5199890136719
1527979349.8072,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B72B70>,,,,,,,1527979349.8072,,,,120363.7109375,119784.765625,357.5199890136719
1527979349.808,,,,,,<itemPickup.itemPickup object at 0x00000184B9D38908>,,,,,,,,1527979349.808,,,,120363.7109375,119784.765625,357.5199890136719
1527979350.926,,<itemAttach.itemAttach object at 0x00000184B95D67F0>,,,,,,,,,,,,1527979350.926,,,,120394.2578125,119812.8046875,357.5199890136719
1527979351.524,,<itemAttach.itemAttach object at 0x00000184B95D6898>,,,,,,,,,,,,1527979351.524,,,,120387.6640625,119813.3359375,357.5199890136719
1527979352.74,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5849B0>,,,,1527979352.74,,,,120436.4765625,119773.96875,357.5199890136719
1527979357.966,,,,,,<itemPickup.itemPickup object at 0x00000184B9D3CC18>,,,,,,,,1527979357.966,,,,120696.65625,119815.546875,357.5199890136719
1527979362.303,,,,,,<itemPickup.itemPickup object at 0x00000184B9D40898>,,,,,,,,1527979362.303,,,,120507.34375,119884.59375,357.5199890136719
1527979362.735,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA58A6A0>,,,,1527979362.735,,,,120518.984375,119865.5546875,357.5199890136719
1527979362.905,,,,<itemDrop.itemDrop object at 0x00000184B98D2518>,,,,,,,,,,1527979362.905,,,,120518.984375,119865.5546875,357.5199890136719
1527979362.9050999,,,,,<itemEquip.itemEquip object at 0x00000184B9A0EF60>,,,,,,,,,1527979362.9050999,,,,120518.984375,119865.5546875,357.5199890136719
1527979362.9052,,,,,,<itemPickup.itemPickup object at 0x00000184B9D409E8>,,,,,,,,1527979362.9052,,,,120518.984375,119865.5546875,357.5199890136719
