,armorDestroy,elapsedTime,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swim,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979276.099,,233.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477990630>,,0.0,,,1527979276.099,,,,398776.15625,294217.71875,367.8999938964844
1527979286.083,,243.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477995470>,,0.0,,,1527979286.083,,,,398430.9375,295046.34375,448.1499938964844
1527979288.434,,,<itemAttach.itemAttach object at 0x000001B476BD99B0>,,,,,,,,,,0.0,,,1527979288.434,,,,398379.90625,295040.8125,448.1499938964844
1527979288.4341,,,,,,,<itemPickup.itemPickup object at 0x000001B4771AC470>,,,,,,0.0,,,1527979288.4341,,,,398379.90625,295040.8125,448.1499938964844
1527979296.116,,253.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B47799B208>,,0.0,,,1527979296.116,,,,399459.71875,295253.375,379.1000061035156
1527979302.08,,,,,,,<itemPickup.itemPickup object at 0x000001B4771B5470>,,,,,,0.0,,,1527979302.08,,,,400998.875,293498.34375,434.25
1527979305.232,,,,,,,<itemPickup.itemPickup object at 0x000001B4771B5C50>,,,,,,0.0,,,1527979305.232,,,,401344.5625,293447.6875,434.25
1527979306.093,,263.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B47799BF98>,,0.0,,,1527979306.093,,,,401344.5625,293447.6875,434.25
1527979316.091,,273.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B47799ED30>,,0.0,,,1527979316.091,,,,401697.28125,294288.6875,434.25
1527979320.459,,,,,,,<itemPickup.itemPickup object at 0x000001B4771BFEF0>,,,,,,0.0,,,1527979320.459,,,,401807.28125,293845.40625,784.25
1527979323.575,,,<itemAttach.itemAttach object at 0x000001B476BE57F0>,,,,,,,,,,0.0,,,1527979323.575,,,,401807.28125,293845.40625,784.25
1527979324.463,,,<itemAttach.itemAttach object at 0x000001B476BE5940>,,,,,,,,,,0.0,,,1527979324.463,,,,401807.28125,293845.40625,784.25
1527979324.4631,,,,<itemDetach.itemDetach object at 0x000001B476CBC6D8>,,,,,,,,,0.0,,,1527979324.4631,,,,401807.28125,293845.40625,784.25
1527979324.4632,,,,<itemDetach.itemDetach object at 0x000001B476CBC780>,,,,,,,,,0.0,,,1527979324.4632,,,,401807.28125,293845.40625,784.25
1527979324.464,,,<itemAttach.itemAttach object at 0x000001B476BE59E8>,,,,,,,,,,0.0,,,1527979324.464,,,,401807.28125,293845.40625,784.25
1527979326.077,,282.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779A4A90>,,0.0,,,1527979326.077,,,,401554.21875,293935.84375,784.25
1527979333.371,,,,,<itemDrop.itemDrop object at 0x000001B476BC9BE0>,,,,,,,,0.0,,,1527979333.371,,,,400994.65625,293923.03125,784.25
1527979336.112,,292.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779A97B8>,,0.0,,,1527979336.112,,,,402012.28125,293965.5625,784.25
1527979343.081,,,,,,,<itemPickup.itemPickup object at 0x000001B4771C8E80>,,,,,,0.0,,,1527979343.081,,,,401718.46875,294289.53125,1134.25
1527979346.097,,302.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779AE4E0>,,0.0,,,1527979346.097,,,,401202.5,294271.03125,1134.25
1527979356.09,,312.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779AE0F0>,,0.0,,,1527979356.09,,,,401336.34375,293780.78125,434.25
1527979366.092,,322.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779B2E48>,,0.0,,,1527979366.092,,,,400667.9375,293303.625,368.80999755859375
1527979376.095,,332.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779B8AC8>,,0.0,,,1527979376.095,,,,398724.4375,295296.125,429.94000244140625
1527979386.089,,342.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779BD710>,,0.0,,,1527979386.089,,,,395909.78125,295139.59375,374.6199951171875
1527979396.095,,351.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779C0390>,,0.0,,,1527979396.095,,,,395318.5625,292467.03125,405.1499938964844
1527979406.085,,361.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779C0198>,,0.0,,,1527979406.085,,,,394920.28125,292194.65625,405.1499938964844
1527979416.097,,371.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779C6C18>,,0.0,,,1527979416.097,,,,396433.75,293665.9375,364.91253662109375
1527979426.068,,381.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779CB860>,,0.0,,,1527979426.068,,,,398173.5625,297059.28125,387.5199890136719
1527979436.077,,391.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779D0438>,,0.0,,,1527979436.077,,,,394861.71875,300141.28125,640.989990234375
1527979446.087,,400.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779D0FD0>,,0.0,,,1527979446.087,,,,393905.0,301271.40625,981.6699829101562
1527979456.11,,410.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779D4B00>,,0.0,,,1527979456.11,,,,397347.34375,300816.625,983.1300048828124
1527979466.086,,420.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779DA5F8>,,0.0,,,1527979466.086,,,,398281.28125,301703.46875,1039.1500244140625
1527979475.094,,,<itemAttach.itemAttach object at 0x000001B476C065F8>,,,,,,,,,,0.0,,,1527979475.094,,,,398617.34375,302117.75,1011.1499633789062
1527979475.0941,,,,<itemDetach.itemDetach object at 0x000001B476CD0AC8>,,,,,,,,,0.0,,,1527979475.0941,,,,398617.34375,302117.75,1011.1499633789062
1527979475.0942001,,,,,,,<itemPickup.itemPickup object at 0x000001B477203F60>,,,,,,0.0,,,1527979475.0942001,,,,398617.34375,302117.75,1011.1499633789062
1527979476.082,,430.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779DA160>,,0.0,,,1527979476.082,,,,398541.5625,302154.8125,1011.1499633789062
1527979486.085,,440.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779DFB38>,,0.0,,,1527979486.085,,,,397609.9375,301587.34375,1331.8099365234375
1527979488.787,,,,,,,<itemPickup.itemPickup object at 0x000001B477208F60>,,,,,,0.0,,,1527979488.787,,,,397948.875,301846.5,1389.1500244140625
1527979496.089,,450.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779E2630>,,0.0,,,1527979496.089,,,,398662.125,301834.65625,1361.1500244140625
1527979506.14,,460.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779E2128>,,0.0,,,1527979506.14,,,,398574.1875,301152.53125,984.2899780273438
1527979513.03,,,,,,,<itemPickup.itemPickup object at 0x000001B477210860>,,,,,,0.0,,,1527979513.03,,,,399020.28125,300306.21875,1303.3099365234375
1527979516.076,,469.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779E8B70>,,0.0,,,1527979516.076,,,,399285.21875,301343.53125,984.6900024414062
1527979526.085,,479.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779ED5F8>,,0.0,,,1527979526.085,,,,401547.65625,302771.28125,1044.1500244140625
1527979532.1,,,,,,,<itemPickup.itemPickup object at 0x000001B477215400>,,,,,,0.0,,,1527979532.1,,,,401424.5625,302731.4375,1044.1500244140625
1527979534.547,,,,,,,<itemPickup.itemPickup object at 0x000001B4772158D0>,,,,,,0.0,,,1527979534.547,,,,401424.5625,302731.4375,1044.1500244140625
1527979534.548,,,,,<itemDrop.itemDrop object at 0x000001B476DB4940>,,,,,,,,0.0,,,1527979534.548,,,,401424.5625,302731.4375,1044.1500244140625
1527979534.5481,,,,,,<itemEquip.itemEquip object at 0x000001B476EB3898>,,,,,,,0.0,,,1527979534.5481,,,,401424.5625,302731.4375,1044.1500244140625
1527979534.5482001,,,,,,,,<itemUnequip.itemUnequip object at 0x000001B477038A90>,,,,,0.0,,,1527979534.5482001,,,,401424.5625,302731.4375,1044.1500244140625
1527979534.549,,,,,,,<itemPickup.itemPickup object at 0x000001B477215940>,,,,,,0.0,,,1527979534.549,,,,401424.5625,302731.4375,1044.1500244140625
1527979536.089,,489.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779ED128>,,0.0,,,1527979536.089,,,,401424.5625,302731.4375,1044.1500244140625
1527979536.278,,,,,,,<itemPickup.itemPickup object at 0x000001B477215C50>,,,,,,0.0,,,1527979536.278,,,,401424.5625,302731.4375,1044.1500244140625
1527979537.135,,,,,,,<itemPickup.itemPickup object at 0x000001B477215E80>,,,,,,0.0,,,1527979537.135,,,,401424.5625,302731.4375,1044.1500244140625
1527979546.094,,499.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779F2AC8>,,0.0,,,1527979546.094,,,,401622.71875,303209.8125,1049.2099609375
1527979548.706,,,,,,,<itemPickup.itemPickup object at 0x000001B47721AB70>,,,,,,0.0,,,1527979548.706,,,,401660.03125,303329.71875,1016.1499633789062
1527979549.144,,,,,,,<itemPickup.itemPickup object at 0x000001B47721ABE0>,,,,,,0.0,,,1527979549.144,,,,401660.03125,303329.71875,1016.1499633789062
1527979549.944,,,,,,,<itemPickup.itemPickup object at 0x000001B47721AEF0>,,,,,,0.0,,,1527979549.944,,,,401660.03125,303329.71875,1016.1499633789062
1527979550.643,,,,,,,<itemPickup.itemPickup object at 0x000001B47721A048>,,,,,,0.0,,,1527979550.643,,,,401660.03125,303329.71875,1016.1499633789062
1527979551.433,,,,,,,<itemPickup.itemPickup object at 0x000001B47721E1D0>,,,,,,0.0,,,1527979551.433,,,,401660.03125,303329.71875,1016.1499633789062
1527979556.099,,509.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779F6518>,,0.0,,,1527979556.099,,,,401595.78125,303194.21875,1020.1399536132812
1527979566.078,,519.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779F6EF0>,,0.0,,,1527979566.078,,,,402008.84375,302622.625,1016.1499633789062
1527979568.418,,,,,<itemDrop.itemDrop object at 0x000001B476DB9630>,,,,,,,,0.0,,,1527979568.418,,,,402008.84375,302622.625,1016.1499633789062
1527979569.452,,,,,,,<itemPickup.itemPickup object at 0x000001B477223940>,,,,,,0.0,,,1527979569.452,,,,402008.84375,302622.625,1016.1499633789062
1527979572.202,,,,,<itemDrop.itemDrop object at 0x000001B476DB9860>,,,,,,,,0.0,,,1527979572.202,,,,402008.84375,302622.625,1016.1499633789062
1527979573.028,,,,,,,<itemPickup.itemPickup object at 0x000001B477223EF0>,,,,,,0.0,,,1527979573.028,,,,402008.84375,302622.625,1016.1499633789062
1527979573.719,,,,,,,<itemPickup.itemPickup object at 0x000001B477223128>,,,,,,0.0,,,1527979573.719,,,,402008.84375,302622.625,1016.1499633789062
1527979576.069,,528.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779FC908>,,0.0,,,1527979576.069,,,,402007.5625,302659.5,1016.1599731445312
1527979586.07,,538.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477A01358>,,0.0,,,1527979586.07,,,,401836.875,302927.5,1044.1500244140625
1527979589.044,,,,,<itemDrop.itemDrop object at 0x000001B476DB9C50>,,,,,,,,0.0,,,1527979589.044,,,,401450.0,302824.875,1016.1499633789062
1527979589.0440998,,,,,,<itemEquip.itemEquip object at 0x000001B476EB7668>,,,,,,,0.0,,,1527979589.0440998,,,,401450.0,302824.875,1016.1499633789062
1527979589.0442,,,,,,,,<itemUnequip.itemUnequip object at 0x000001B477044828>,,,,,0.0,,,1527979589.0442,,,,401450.0,302824.875,1016.1499633789062
